,image_id,c1_x,c1_y,c2_x,c2_y,c3_x,c3_y,c4_x,c4_y,t
157,157,100.8670801,212.5924585,224.7742498,215.600984,419.9691823,213.9286849,479.1637214,215.1635184,5.233333333
158,158,101.0826985,212.3047633,224.5148068,216.4720128,419.5532655,214.1627988,477.0088692,215.1759304,5.266666667
159,159,101.0187177,214.2307051,224.1568484,217.0427965,419.3906392,213.423527,476.9143176,215.1336132,5.3
160,160,100.5724366,214.3872708,226.026148,216.6801089,419.6078415,213.4984123,476.9989824,215.0873322,5.333333333
161,161,99.3224974,214.2177115,226.019215,216.600311,419.6645603,213.5476011,476.9350705,215.2465456,5.366666667
162,162,99.25918242,214.0676656,224.0655872,216.5269562,419.67359,213.6240475,476.9336319,215.2190434,5.4
163,163,97.27714172,212.5638849,226.1467327,216.318906,419.748062,213.806034,476.6972683,215.4218288,5.433333333
164,164,98.75018319,215.6650949,225.8209597,215.9105495,419.8439298,213.3906375,476.59133,215.2217523,5.466666667
165,165,96.2528148,215.5053,226.4525179,215.8744154,419.8930574,213.6863523,476.65414,215.3361845,5.5
166,166,96.43597219,214.4224254,226.1950798,215.2094014,420.1895987,213.2065236,476.7835248,215.4705126,5.533333333
167,167,97.13106729,214.3837967,226.4544462,215.1373017,420.5313497,213.5617119,478.628184,215.651734,5.566666667
168,168,96.75259304,214.2986114,226.0043849,214.5678341,419.140838,213.4387704,478.4246639,215.9986273,5.6
169,169,96.59530037,214.1465147,228.4780924,214.6121714,419.1378689,213.4622935,476.5811678,214.0854494,5.633333333
170,170,94.47109556,213.9426426,226.5149299,214.4556822,419.4785486,213.3889081,476.6131544,213.7400101,5.666666667
171,171,94.68313266,215.9552542,226.552824,214.3666249,419.5817931,213.3816844,476.6774641,213.5672675,5.7
172,172,94.37242703,213.9096918,227.056987,215.6272467,419.514698,213.4634413,478.845968,213.7422905,5.733333333
173,173,94.94181042,214.9977087,227.3266075,215.6976324,419.7316861,214.1388165,478.6881473,213.8038455,5.766666667
174,174,94.74855967,214.8361691,227.1013855,216.1201456,419.4178201,213.8857402,478.6992585,213.6494837,5.8
175,175,95.9112169,213.9288838,228.7202412,215.3876078,419.6953531,214.1530191,478.8551507,213.4571664,5.833333333
176,176,96.57409589,213.8148801,229.0099566,215.0010145,419.9779365,214.0651862,478.7402135,213.2675582,5.866666667
177,177,95.33758649,214.4726856,227.5767759,216.3287468,419.7890476,214.0760066,478.6931672,213.2525903,5.9
178,178,94.84459583,214.2203745,229.7954634,216.3775683,419.868417,213.8114212,478.6876576,213.125287,5.933333333
179,179,95.35702328,215.5715687,228.8326532,215.5985507,420.1493477,214.6179718,478.6930754,215.4030501,5.966666667
180,180,94.17612302,215.8030196,230.733266,215.0241703,419.9164122,214.0168391,479.154355,215.1999432,6
181,181,94.39978393,216.2613913,231.179792,214.6972495,420.179865,213.9827865,479.1809237,213.1129361,6.033333333
182,182,93.48499945,213.8110233,230.1290877,214.5755475,419.8802628,213.6975094,478.8848721,215.295459,6.066666667
183,183,93.9110709,214.1829089,230.264426,214.7752875,420.3712027,214.400142,478.9857905,215.2184005,6.1
184,184,94.62228936,214.5361384,230.4654821,215.3642837,420.6830179,214.613457,478.9054722,215.2794658,6.133333333
185,185,114.9213943,216.6342316,223.4073181,214.6786041,401.331543,222.9084473,475.1625977,212.5955811,6.166666667
186,186,115.3919296,215.2316284,225.1582489,214.6299133,402.0358276,221.972702,474.7528076,213.5590515,6.2
